id,HeLa_geiger,HepG2_geiger,LnCap_geiger,HEK293_geiger,A549_geiger,K562_geiger,MCF7_geiger,Jurkat_geiger,RKO_geiger,GAMG_geiger,U2OS_geiger
P30046,198.48628909315212,164.65140728452172,278.27309131022645,197.72534185245777,144.56171958003634,105.50831493966568,207.59876437744549,148.93086078040236,146.48943803666194,254.88281342370757,181.17294313260012
O75582,23.758815384731609,,62.535837435898884,65.795203159581462,15.570563854799593,22.115270754999774,38.608160123848556,48.146375001050188,25.347244232902124,39.412367684906165,24.314044632265269
Q14207,29.174984816494977,45.181115953961161,,21.667322786623057,9.1043814241512795,18.900727232957895,14.592741106205638,,27.818254626397803,,
Q14204,116.03846430322601,124.43967275707614,146.50975199607282,192.22291409181307,125.81959304992269,89.391081997238516,145.20135501523745,109.01365837327508,113.37209928674811,166.38533957957671,168.58279050541714
P19174,,,,,,,,19.065626051272339,,,
O94992,114.89266115252765,96.552793146482415,96.662830236294852,150.89233919681791,113.07565250262049,64.334054784744055,99.62980901028466,71.24125890854684,67.556313447554672,83.605735198190047,120.44527915521086
P61353,323.17295715708673,271.4888332029164,367.02976529208553,417.33225105361703,235.58120886911601,227.24033331287697,370.07414365609679,236.9629915741593,222.06519421118401,318.10146631594102,358.08886451437775
Q15643,39.839774433101176,30.942216914448711,46.908247563010292,39.833364022277294,39.218760910813756,24.313372142477675,65.844981584094015,23.739266726239965,17.599350861970276,41.492484429071688,41.059545321350647
Q7Z2Z1,13.52654984950507,20.639512643583966,16.733670181119699,18.075304092725471,12.029610283660016,20.095589582625774,,,16.259271239817586,21.446753946886751,32.44244713492305
Q53HC0,31.67116430448641,,20.64085747207492,33.98225232677251,40.296426481702454,31.332913060242895,,41.179840052506485,44.482408506587674,27.446490440741563,23.726838906776312
Q53HC5,28.837797381852646,10.973417534136303,15.636806538280945,44.854350720385639,,27.594026086756415,31.63996283329891,,,15.545660395240438,
Q96GG9,85.234977652188306,71.18979439262931,101.40696737525722,120.21257699647215,84.419490176244395,46.304441953536518,108.93432369531899,83.787763306522038,70.272835998045352,114.27035414613522,93.790569216987038
Q13526,120.70932200032,75.412373420264473,152.57823476108533,219.29542418039793,96.123199960237955,108.64920873997903,126.82315010968478,139.12010685639314,78.273967091686799,151.60889586104156,140.04245476556807
Q9NT68,,,,,,,13.677180978440875,12.314592640431897,,16.521999025344037,26.63872866862809
P48651,88.409515289960893,50.609927499296298,78.730664173741488,96.219058280136395,86.371301839115105,52.454025170815385,71.791570493792904,70.082628124423707,88.727782514227499,89.625616793927179,61.588372956769156
Q14999,19.18782125350571,26.745317997408481,,24.681740278461145,,15.089948740226209,40.501322851354054,14.259149219584916,,44.716485326936386,44.310631915087782
P19823,40.288522683639009,94.095137119242125,42.070242620484215,29.937378694826442,51.319030118838803,42.729124697130409,25.115759541394763,76.653219440351108,29.114222899223055,44.21736041612013,38.023799914935665
P12109,,11.107128629050935,40.280839798424175,51.089824295417337,,,,,,104.24246834878056,39.398772494753509
P29373,26.596804187157019,26.02099024032869,,105.46471351794149,,,228.90607124046434,,80.736548041427156,20.415089680324016,140.59365254220049
P29597,12.557233663322306,,,30.255165641506267,20.036949793618621,19.444686981756558,22.145881099937615,24.721333246356899,,29.199950671593712,
Q09472,28.776698779352529,23.780198904086983,35.518250831700207,77.857016024079329,32.449653552018987,22.227914485011997,,32.412401322867431,,26.049226519830682,41.978000903573367
Q01664,37.900112225551069,,29.873636573509081,45.571457290308985,29.094155108043875,40.184142690024352,50.028501156319805,24.981202164898612,31.250816956932837,,36.433204790818365
O75251,73.768575835854932,89.254871668848537,120.6238076814448,113.01710383391976,76.531694685806499,47.966754076447934,90.54192167000808,63.24136194686313,63.545910946497237,106.75121512116407,85.957735206283573
Q9UJK0,43.701444859973684,,,44.238049622167907,39.682925651581336,38.288872028689944,79.029079755700636,,,42.707691136910618,49.465062680268147
Q8N283,,24.018205521994368,33.159377079283828,,,,24.679910407447718,23.736099919486101,,,48.243611305459027
Q17R89,,,24.569168220136099,27.171839748739679,,,,,,,
Q01085,48.490186443787145,29.906308133651621,71.270817114884693,78.490399302659867,71.10268672606324,64.562810785179451,78.632293718952496,48.011149352993932,63.840184152428485,65.811245881210141,69.798949657513376
Q01081,156.60523154931514,122.97578523716993,197.59106587620215,241.94017113487482,145.17323336493814,131.02191134979236,193.7878656315884,142.12377197687169,134.89053498702734,167.98654321649528,194.29106141730426
P26572,41.746310721657323,38.892721608876244,31.464237686627829,28.421247984914906,39.703039763239239,15.493498041691664,70.700838686220251,,18.156341981872679,39.802140464365671,49.468423415354643
P21926,175.61571987809785,67.500299578230852,302.25805916659465,129.31505754472735,142.52010695835224,,246.54703082428156,,78.041075039496604,231.83259183064061,207.44591813684238
Q5VTJ3,,,15.367067750833279,9.4330217881311338,25.498120448010546,,,,,38.590290523336868,
Q9BRG1,61.576571842909935,71.213440945954247,35.506552716551106,68.438289690655992,59.067557656012355,53.699399876211281,86.916223667643422,104.13571054709023,56.031601849927689,89.57484746156301,87.262530347838876
Q9BRG2,71.232020111132726,,,,18.847287489880813,,26.302745489590347,,,,
Q8WWX9,37.430355066403003,,79.686006014546237,49.171499718289347,,,,,43.979584210453403,65.452040567225112,85.486419418750117
Q9BTY7,82.682837227554487,40.738369940696764,52.084789225982661,103.40220898615632,65.523319546137429,81.954218513849938,103.31403367213335,63.909576095441928,97.752555692405508,62.304158444739947,73.753396965244576
Q9BTY2,33.768091380713813,78.7891368751675,68.447034674341353,68.601251281212342,47.313457762519135,72.490699236536614,79.52156646774624,,66.244166757899364,52.118316830095154,49.884846068731832
Q5SWA1,39.360537039807006,,,,,,,,,,
Q9H840,74.345047427180248,48.623687731814783,75.759984568303508,116.04565299729431,57.241131318280246,58.035037930649537,49.404076912076505,48.107235777173692,40.061242595400742,79.445087611447775,75.546183658831254
P00352,42.510991418047695,283.78785216083446,131.71563363982511,59.351558143101251,448.72460290429348,93.508203078048894,,38.816478146065293,64.281784124857097,20.423765418593931,75.41018624371624
P23276,,,,,,19.899027219046971,,,,,
Q9GZT3,195.03885941522029,182.3320967414592,206.59337595779667,214.61988969893446,175.60540535009252,154.68017290467219,200.94325926713645,103.10560180738814,138.99265960390719,156.44293736561789,187.63970876195461
Q9GZT4,22.468298680761613,,89.764841881021766,52.847845675108822,31.999754395157936,36.028882510283786,35.174088354595867,,24.792353150161716,55.756321107161263,42.488266691109516
O60244,44.10450653254437,24.341553308245249,46.649288800123998,62.621865107853615,36.870129230420964,33.761721369047301,51.701536160607958,37.82585356559018,32.286857137887239,45.623270414024603,51.85635944396838
Q9UHQ9,94.692730287478341,86.931346396106733,179.97755517713895,115.99624643779102,56.350784817737519,38.075148221156738,101.75516082768611,68.55193913522119,77.089157027992073,124.6783609727316,96.725254691346848
Q9UHQ4,50.14613120888081,52.223054458935415,94.470913524966775,75.507883127846128,56.604423595734282,75.407598505624122,115.64702112223448,60.543725546478427,52.704084148001641,121.10487431825253,95.452034671349722
Q5TGL8,31.310334146325854,23.081002784267977,,25.995391900384174,,,,,,33.645305943212549,
Q9UQE7,117.93457073276517,64.173134072450196,132.53420952650063,159.78233963606036,95.391786411066505,68.180812842823642,114.04690467871762,106.63094625059087,70.188953499312063,104.3508604575613,128.8318367591082
Q9BV19,42.73480967852403,38.644098194844275,41.274348616307428,98.250320225096218,39.337108303759344,50.398962431678392,55.663822738085891,53.257108156813011,45.268772033896134,71.613071245760878,75.832528188865879
Q12907,176.39590087972661,129.60749938847445,223.22211371665432,173.28256775435466,142.39414717373845,111.01302348810634,227.57209197346617,119.21262527809101,117.22528562160589,200.72144383087718,159.0214962167523
Q12905,218.66798593564704,199.88457039767005,258.09296690083562,282.56224326609663,181.95254165104038,145.2941790283252,256.08136630355364,187.07256117398194,180.20943606593937,231.33413274534848,232.28031219231011
Q9UBG0,,,,17.369902613064799,43.000737322284017,,24.747416188262704,27.174955581143148,,40.532553969467351,70.498092903228326
P03923,47.718573149049362,34.342400959051282,78.743721932431939,57.222270798349392,80.182083459535974,,67.165573847373452,50.276802668624576,70.629647932139846,,
P03928,134.5786883747262,170.03855903816461,217.6485857777825,142.38300029755538,106.5449138964331,172.37574777332497,177.90080312519123,145.52789332419053,201.11529585699154,151.8166548914046,165.63824491325886
A2RRD8,16.598293292363739,,25.629504465119211,14.310785929126428,,14.524977261350987,,,,,30.747133249741072
P05187,31.357413132288979,,,,,,,,,34.410930520131984,36.117146262251424
P05455,162.30070257041629,191.17086951157754,255.28888442686107,297.44817466127614,147.44940291182621,204.40903463855898,204.96607314602582,168.5578341249761,188.04892438833051,190.67048618636684,247.48539784276292
P15559,,108.25994308616832,84.055889357350907,,185.94033126447178,76.576456641727816,100.40221853417945,,67.126801662886038,76.386772412074876,117.96992356178481
Q8WW33,,,,,,86.550114309180174,,,,,71.441303778942498
O43824,30.984130417503081,42.508068620072201,90.477633821063776,74.18437253252057,43.553819720974388,27.514652893960246,81.237843271263841,26.106587785406589,36.932255550675883,59.749525782565122,
P53677,,,,64.877896252069561,36.453160576888799,,27.443972389651261,48.787228125142967,19.104486591637961,52.173358152500917,20.178331764123346
Q96JQ2,,35.404646441265967,24.407675509876647,21.836186840785285,50.412808898007718,,,,15.45863468319815,26.350594477398239,
P46821,,42.460336492998785,151.20940808242278,132.78791409901382,121.77221859250874,51.643426510781346,,26.583485631903727,,180.65233079108955,153.34422029800942
P58107,91.418768348173174,40.880221247491654,76.514240043572968,79.320552105933771,8.1113778467763371,15.397421413724105,159.6007105153551,,16.350773712318482,13.975201882146186,20.906735332815707
Q96DD7,,,45.985559867131855,,,,,,,37.199749467363844,
Q9NR31,159.58214584948962,175.19482721700706,186.52505960408658,210.32954287192467,130.37031662910002,135.248879984529,206.81245437299017,142.92093780453357,138.3166770654619,194.35555844815642,219.479731007114
P49736,140.23387791550942,46.438749741143589,106.3649582958991,227.32096918145626,117.06761975697815,129.07819982135547,199.65492191202028,159.15965082197934,106.47093144442795,124.35729827673072,170.77946272269546
Q15436,101.37211160227305,135.26256752012057,150.59896072673985,165.03646757438131,115.428883828849,45.318250795959528,118.47989855817229,94.65438593594348,79.039681773426253,143.74079403738415,123.55944739121639
Q15437,108.04832098920468,94.317235775087624,154.22758620464668,140.30481153490135,93.356852329230762,81.678581104433007,130.67443598884552,108.12073089271094,84.532045423629697,139.2962729528534,126.44357826558938
Q96EB6,38.264203062050228,12.455672496734714,31.881254289587261,79.481536026569586,26.67365128477881,32.542383313506164,31.338489896693044,26.089877995220345,29.665904968592095,24.996898014125186,60.461807715548993
P57740,103.65990633959449,64.195139516785204,108.99696764056982,99.843953980699453,71.155817613702709,60.552831980345509,89.922190962279657,78.599617997887222,62.260351185959699,76.262934224013648,100.58916828758156
Q86U90,71.792313902845137,49.217346144731714,72.685864378029407,109.04441065331194,53.679596860121258,69.217871445396838,73.652189973305099,67.569071856481358,60.783538978584865,77.643103688818883,90.673756561530766
Q9Y366,,,36.626075828516726,49.264164957376167,,,,,,,
Q9Y365,,103.15184781198674,50.032932291267151,,,,143.5839392146909,41.446230768107881,32.044189358138865,,25.426394585518228
P28676,37.0148119796579,72.409852201880085,124.12833709299692,115.99627755853113,54.242543845260407,,166.28491155138553,49.146771963318251,32.019041040000452,83.147802382333694,85.978331076574534
P16949,145.61968118091582,103.08448068661221,106.13036094261402,288.7167855723942,174.89152874936863,195.25063811417422,152.32133676244484,254.54460617921794,91.404258407473705,195.65192295197338,320.01004619880558
P20042,149.94034104216709,118.21402479595565,154.82605353512778,197.40362245191054,119.45988207256342,101.02486681769716,163.86105525127701,141.40946769143474,120.92463199192296,158.39901774867135,141.29493649389619
O75044,28.312286264173135,16.666531363496333,30.232689624241036,51.469798428164459,39.502313912981798,27.103808575770234,43.810664835027488,36.215194865975185,19.909055380878442,69.786758072763405,52.441807941470294
P25705,261.95773400695742,243.5647070280472,355.09995211387042,299.07366683414892,220.69844431794414,196.91628861309482,293.40999940194541,239.77511171235474,214.61925749796274,283.30116840418901,284.03245408495792
O43617,100.52489620552028,76.268068402729526,108.86905739782651,139.4678860482189,75.892159565378236,74.759801008704287,135.65659822752264,116.03170681470131,60.997602924554236,132.48028696867263,152.34053306743976
O43615,120.17649145175061,108.75309659337309,190.75493489171859,158.55558059653467,90.910804762961433,93.384065148856905,142.77071745731291,99.488322679509437,82.501206848075981,134.849642815713,134.26240871773396
P61916,78.300754066395186,160.25842514939657,121.01581290820006,137.11158678712974,126.63345053072192,45.220591796869861,59.408313742552316,108.25257784047567,55.132172299334904,180.49480970091099,211.07167416979232
Q86WQ0,62.658458969768667,20.749763672503597,73.360883272460882,110.05617369536594,60.913478521647875,54.52157767822343,131.02409761047224,58.626399014412868,66.442874265527806,45.167043065131139,59.82844965070904
P35869,27.988378460659529,24.426414448192702,14.137430237465422,32.557124601679647,22.805352006463956,,25.103565921521238,,,89.600564887248922,
Q8IZ52,76.934710804461346,54.342881962893379,66.366840930412323,99.281542274532981,43.686303350037235,36.256052186570692,68.765633975127585,64.514655889394092,35.283994955828014,31.797149187441175,107.06800789609065
O76003,164.61201722748874,130.36856592967681,140.91220105205375,187.67966290428194,146.53541780070205,125.80230025769875,173.18925712788419,139.57825336403798,152.93828088438028,176.2126169832861,177.34661901026007
P00491,171.10133025041009,144.27357874790195,194.97863300903268,225.87582249551005,159.066467269605,120.33428485062608,201.14977894491645,183.27467092648951,183.39663228446526,121.92819230864711,191.6365582532716
P00492,168.38568281501,134.43487422473359,57.268892896432369,283.81676790178579,160.40349224194614,109.14519084470579,247.58099605015977,152.00300726892647,154.9939113956307,197.19261899708854,162.65790925302818
Q6ZMB5,26.122806575419968,,34.597718516726296,,36.000349311883255,,32.264934501774853,,,,
Q10713,104.53726286655905,116.72725268129834,156.13465244128318,120.83310444837245,73.519666002296233,74.906019853610701,158.61177927494126,93.599509183100068,121.90047489090379,107.15210896643919,115.4752543708516
Q99627,113.55187980496174,114.54119578068264,143.88664230322885,182.4899273972292,93.157429328973322,107.66579663422893,134.01266634634189,118.39091231093954,96.946932720158756,133.31014881341287,153.84817786009805
Q99624,,56.773743992469441,,,,,,,,,
Q99623,244.13399711494901,215.1651533606138,322.76337080006675,264.62943563362415,227.87097587947883,145.73151670180462,254.60004387385803,153.93930643829239,199.28874899143344,224.28354885470131,239.20039462436122
Q99622,94.738248091216931,66.813360461638624,101.75448056641257,122.31013932162104,70.184964592705413,56.229125593244369,96.344787900605652,98.398597339519299,75.53937611176606,82.572365125320815,130.70296857901261
Q86VU5,,,61.664326398363379,43.760460049150822,,38.694635229956909,37.714955739937324,,,,36.777232107423856
Q02252,43.6206571174624,121.47911755369813,277.83780431207362,109.14624165783435,56.04706072939328,38.183325321732333,123.04275733534871,85.891787605038417,80.715693907321906,93.586382677676667,88.32117273569132
P19652,,26.8910661013315,,,,,,,,,
P15144,,100.55751003483947,19.339304406847376,,28.285957292884316,,,,,,
Q8WUJ1,14.334582688259344,,31.66777300838374,,,,,,,26.634508727758821,
Q8WUJ0,26.360247299750085,,,,,19.349535115011772,46.202275429747232,30.861247724156961,24.443924076813996,26.107882649793481,35.542473913076535
P08865,298.99393804236007,244.97229017035269,292.55748406660075,390.65353139159106,251.84173332113303,243.23960219581969,333.22326946340451,239.96189655263458,233.93023957350337,315.78394685742393,334.74847384347305
Q9H2K2,,13.727985223945083,23.045145958030865,26.116940582424828,56.745142699150513,,,25.550673023798616,14.898374214213282,,55.701489433355363
Q9Y5M8,164.08412693792539,152.31786660462106,184.77525352160015,168.00897825453387,127.6429291798928,96.34681671707142,207.10128299261919,98.915563341352694,129.34262293635794,162.22900045393146,160.1128128265884
O00635,,25.853967126722456,,41.989537722102327,27.193538763576292,25.256757286114741,31.40564512667876,28.680123203039241,35.89611211503869,78.736499018074596,43.43193959983364
O00506,,13.997283882918731,41.263889956781973,23.27152715392171,,29.367379577474207,35.411606580005326,,,50.808588028824055,44.714848402039081
Q9BW92,50.867198788761954,54.020884203788654,95.251704848261127,93.071629006239974,49.618543557711547,41.894156663543619,90.613851886198972,47.35614863115088,47.098434173498617,43.936669294714314,47.055052593117544
Q8NHG8,44.139833210035704,30.390089109310139,,45.851983759959971,51.239766634615854,36.305026902011413,25.083816384780381,56.937162735279301,,59.445355275273016,26.299854023604595
Q8NHG7,58.159179057061166,,79.811729737002011,,56.220095527817946,,72.125024564408704,,71.796320303740956,88.32530377617536,82.989045768407848
P62906,290.33912186269339,248.46259429057901,310.43463239226651,363.80558837162874,262.88927729622128,208.98140520091999,343.73859579999294,219.63601560095722,207.74894442325751,282.1025778075018,346.93793858130084
P28074,185.04235317914208,168.53328269547487,203.20470506906022,250.63433540790652,162.16231299919727,135.87322295832539,227.89779412216717,138.81284891184765,130.41316891283938,190.52312769025991,209.45908865771767
P28070,172.39871526859122,162.17685006509262,183.42986673969924,242.45710210309585,115.09914008750137,158.91613827301521,220.95206089012086,186.83464282250256,152.40926531304902,219.84500411189242,221.23800939380453
P28072,156.31670860511261,149.43528862951794,161.33012374071697,211.05682805517577,135.08762284812039,136.15250007180074,193.83022225263468,139.85197190673145,125.13198678122548,147.00013035879076,194.07004017908585
Q9BT22,63.853739697647605,82.481831963269315,91.166479506610585,56.06040640604153,59.940849617079117,33.459132927161995,84.679299817533703,33.079032528410202,54.023038245156251,74.150662049907737,65.029900904624569
Q9H2Z4,,,,17.626315149565887,,,,,,,
A8MXV4,24.865550344529506,43.146833700178753,166.53020491687403,110.99342892807481,50.077538726656286,35.529893819967732,61.360464458255443,,60.717184150471887,69.257432275750361,44.113264587296271
P60228,143.96192289026729,116.99448686661192,156.19193947857056,181.56161058441808,138.80237164955122,89.62179925163413,183.15124669409269,115.91538701658779,118.81265231794289,141.91180753599815,188.31989706697087
P10301,55.821387233433768,18.326370426077119,46.11067940638938,,107.78821919966792,26.762685773173434,42.835799330787211,55.940707533191642,23.882119929490486,156.30638591098122,96.825825180032837
Q8IVP5,,34.759176555131937,,,53.368585704390014,,56.676029858353864,,,57.316714145951927,55.59082933254993
Q9BSH5,61.165121090967183,92.610980962395502,145.45518776350983,115.43714313842368,49.79525301214084,56.231280686133559,78.683834801741696,71.68128643929019,81.24839713693234,89.472274442240959,
Q9BSH4,102.83872606288953,106.19470996275628,123.36930293088319,128.48030364303619,99.776005775437014,56.634635583819396,128.51512242304884,67.821893694881041,54.22265177992994,79.279748685924758,94.296110999856566
Q14592,,,46.621547912150135,28.783158324523928,,,,,,,
Q8IWR1,24.814622477751815,27.678860401565743,30.183976982761905,20.511399135275724,,,21.46724277365038,,,,
Q14627,,,,,,,,,50.312468390479474,,
Q13489,38.569084592356305,,,,6.4984966212584263,,,,,,
Q13485,54.646437577579015,38.534568468916326,64.619204985131063,106.50617282172591,55.10049638613328,48.95344861277087,57.700807434896419,52.494571178530265,28.282117605631054,43.242114899907968,53.008736830735096
Q8N6M0,51.920155394380146,34.865964739084887,83.720860513760258,99.934326279539221,57.708610674875416,77.495013483162111,82.479740950561947,68.332578176214085,75.891780554368736,59.127912368529451,84.066902644935567
P62487,73.853430625481124,65.728305087032012,70.476744716237349,102.36356747412765,58.778183508143407,110.85999212272355,88.42353748272653,50.361001243652744,38.984963716096992,76.352054598304107,96.807788410230955
Q16740,115.33572755049113,66.464761705460717,203.38346847666901,156.05787612044207,61.795757330986646,75.179812961864371,132.53068512938074,108.34472353800713,85.425740250431772,93.272376030967905,82.976264039552149
Q96HR3,30.002596528339168,29.1523763432312,70.766802981667283,,53.94835259056849,,44.410579287140003,44.098462964418658,48.890481011735751,46.853468665784064,64.227122358306914
P61599,80.693259667324696,71.910402907256866,53.87084839928437,111.41306540696412,66.642076934479476,65.036018470019684,78.652982629767749,58.451519021430173,68.106959656924133,83.091528879550552,68.286486860885475
P13747,19.666863667059634,,,42.629168201993906,34.151566570620673,,47.907344412197766,42.845594420824064,46.547751645073824,72.387953873849995,
Q969U7,95.723648876478862,61.40661847008186,84.184003007593404,111.12876320490484,73.32323876657513,103.31484310182549,109.36359176289879,97.232475270496778,97.289911395728055,123.83152613264269,94.011770458809679
Q9BZE1,84.599684638186758,91.259369568620173,148.78005721271288,134.55777462832981,84.611289321326012,80.756573961190426,117.14333179540749,46.60193938305045,62.440242432621154,98.349000261311872,106.74466480664553
Q9UKL0,71.891586110813904,46.638422019855746,84.111196379054434,98.885505941194921,57.690461558481239,70.083930582844104,108.13767874291842,77.649038242219333,49.28511721091521,66.49240937413893,73.426656210759916
Q9UKL3,,,,29.350458660374358,21.112155840008608,19.011691608166288,,19.531556238758647,,,
Q9UKL6,29.670966156152971,62.724234813958368,,73.170121181265031,,46.766222484711584,42.721488230582828,35.555035706486038,47.444435954002053,41.63962160937708,
Q8NEM1,,,,,,,33.174458227405296,,,,
Q8NEM0,,,,24.764369751285393,,23.020336226810866,,19.30200753630567,,,
Q8NEM2,58.159846596733495,,,52.825670096621195,52.114106910590635,31.363944753421929,59.03768637410537,42.935817493474239,32.421049815772172,52.763405662410285,79.736262275989404
Q96P53,19.35852329266956,28.835293785411508,,,,,22.726474581918907,,15.964505930911757,,
P22352,,31.928923335928047,58.137695431761266,,,40.128073760520984,,69.42302969924026,,,
O75940,97.496150063691857,67.884445623841785,87.773064292026177,148.01946576932787,91.31959040203121,75.521289936143376,89.128065930357408,91.015550832082639,76.049621676591627,62.682424383918516,117.2473705907275
Q9H147,43.570130951180523,23.153127976577519,48.923191223708955,39.116832427474577,28.842038286712722,37.776705895055997,68.16207570036174,41.420278697102553,43.79165290895898,45.62841162949703,69.220424683530794
Q8IV53,,,,,,,,34.478419111829638,,,
Q09019,,,,23.895598544410415,,,,,,14.647250801537284,
O43791,25.27459560233024,,,35.719901147145315,,34.88210174792507,,23.009169399313379,22.401493276909587,,29.606358212055849
Q8N3C0,46.520623040395499,44.649381477216117,40.232473112663847,80.756116000020214,50.391451139135256,46.348977531437662,63.692115880225494,31.450527263410834,41.905478678446286,66.745358195928759,64.258428898795458
Q9UPN7,43.483583607788653,32.554362074396529,36.487537740582958,97.162257690643898,39.251968905779925,56.126463830301624,46.642817432317486,86.07715646899139,64.989630756983203,65.637295514166638,59.71989700085404
O43423,,67.092286204601464,,,,,,,,,
O75362,17.691150811852236,15.02154438308718,25.288995649364722,24.330018296370081,27.296061381262678,23.996462207611966,68.427157001922637,15.87839124631622,,20.311639862636632,30.80421934863303
O75368,61.043558164160252,59.762117914577821,89.709160879854551,152.61083522081393,111.46842392558672,114.36473224744215,139.18371688099458,160.49438744850769,87.177432679389469,163.90210746601181,150.8952377830916
Q8TCT0,46.730778139636371,37.656150426397694,64.811930370734487,30.643967683794852,56.744120057237957,41.732429325373914,82.309725463169769,29.900654219405617,43.992845070936063,45.813872404936411,39.371563455581686
Q8TCT8,42.886635036342021,58.849800414677574,49.315593802635611,,76.932923575192461,,84.871528397250941,39.969593633579741,61.072627084328566,76.630479766452027,30.467495355332996
P23588,142.23599823688539,83.679759122890786,90.717271279557693,146.28539267249911,136.90236762658392,89.698260492253084,162.37755401457866,72.157925566408778,70.367916184620853,123.09385125953953,153.98146238016008
Q9BUE0,45.283322940296522,27.742540457828639,81.479538270155942,77.080443850966063,,81.882883355387321,82.791151670471322,82.760152021424659,43.492176410138796,62.310247131623363,104.97684534575178
P30519,111.90288302213344,91.496944676702739,128.19078972886783,135.52497589324958,92.662759911289243,89.682186950328514,187.1514764892282,97.092662705691964,95.073934246952192,118.5595235571592,135.21415093577721
Q96H78,21.582618431782873,20.696659122726658,60.567963550314616,43.413113850993149,,21.202786894670272,,,37.640476852249932,32.874521715993033,20.210316362066862
Q08ER8,,,,13.692690054538406,,,,26.483924178201207,,,
Q9BVM4,18.696055281951026,14.685861558920452,,,32.559038980886299,,,33.588282453071109,20.802283515957043,,
Q9BVM2,24.611472015879219,24.697600873212959,90.929606136606537,70.244830359525267,25.851116370499525,31.022931564646093,79.161811546120632,35.23402370341212,38.027330762179822,48.118454372936775,48.776207239166162
P01130,64.246433207633743,28.163761816719006,,29.531102774477908,44.680850386600014,30.012898184063719,36.82870564789345,41.414067135863974,35.220191247786779,58.817353109078539,54.299958453731541
P01137,21.947055693131126,11.147204107453168,,28.375226433455754,28.568598001911944,57.183458043950559,31.160036106458747,32.330277825660552,30.443490745935332,31.252965061255811,63.028033961639011
P00846,106.8544926807582,136.48222592713662,174.54785662794001,147.02447147370509,86.272747701274426,53.389986929293315,130.70682661377111,119.28830348349859,76.791453753571119,152.26951297186454,103.63189532662878
Q92604,41.373800277280829,57.524991704405892,48.472415551880594,41.681404890252473,61.737038879988432,,30.083760260386754,32.090106558811918,32.261053087929845,65.621429012086296,47.857971439868528
Q92600,55.705098446944753,60.110111542255332,89.195104346025389,93.326436298058908,81.731550075771707,42.052024534207284,89.134604654437396,68.894722347242933,67.230609594734432,90.405284691663994,73.474593702184208
Q9Y5L4,155.0485053495145,182.05625897896621,282.79909103317476,251.48768104917494,151.67697508628069,135.30104440083554,161.74815515210105,96.998172118015987,111.64448866188415,181.53154180891048,175.2377734472345
Q9H425,21.43236275758785,,,38.569412936260527,18.428963159500057,,,12.303526650162153,,,56.42988891710192
P14174,304.62762941162401,298.32369788953378,457.77548891403927,375.84380562480715,262.89059614540105,172.0219460517425,398.48739246816058,312.31141161870806,249.79373764186542,283.50020759691256,325.92909249774647
O95400,69.874513859190088,55.049798485454346,63.153421817193149,123.84846708167983,74.948152839116915,57.256903229193533,95.702551530853881,75.954825892528788,59.791437858985717,73.81869711515354,74.812184945122937
O95406,54.378332236465482,,103.29300468616849,159.76093124611631,112.79184871228183,,118.89414385680881,,81.167304896602886,128.96562828585115,85.597277143824371
Q99459,126.61686759918496,81.025401014534566,111.59531512617976,175.39428433690264,91.245031666635313,107.7675705241968,135.86539794736029,101.6648478305425,76.07295672607016,110.65559064694793,143.5123967584332
Q8TD19,37.893498384295519,60.087738691536288,93.191084943041218,91.419734500543356,64.63954597820765,40.758839864038386,22.521265333438226,77.15117361293909,42.306487587301682,57.538744724733306,40.339524241794933
P40938,103.31509600318039,66.208070546532085,100.68916766328805,130.99428205039223,81.006304754698149,82.32499547620597,131.19999898785079,108.89507375907404,71.69930345717637,87.008503959713309,115.67380274011127
P40939,141.34935386732118,225.99115430040047,238.30188032075299,200.55413960383473,144.18419701296179,127.39105236437014,193.34046093585866,150.67022484574105,139.50467731965003,195.92404952702614,227.51947344475698
P40937,83.595750562404973,56.067188647258376,84.059214658002858,110.54808406147083,82.230704601810274,68.513123879406763,117.56368768926664,116.52791325086621,62.132107321297305,96.122145964468061,125.32531922060703
Q5TBT2,32.737818208238103,14.618044435662602,13.748276585965336,32.931702907562126,24.65738484464849,20.732188085215299,25.259191017708577,12.070177609367043,12.511430305056452,40.334326349656926,67.193162029740819
Q96MF7,49.419105753625942,,,65.773738409479847,53.343453200667284,48.539625025626897,48.745867080453934,27.789539061818211,37.392110563902051,31.169043979043749,63.356365043594622
Q14914,,,,,35.474882483211445,,,,,,
Q9UPQ8,18.269522215639967,20.006509621038713,38.672033512846347,,43.108904632957831,,67.678303662984362,,38.656384961745452,55.359194213274577,43.371360935811424
Q9BS26,135.84040129555396,142.37399107912952,187.61804843653238,160.09094531291615,100.72207774255874,102.93329054045451,176.32772951733136,112.1397288622543,107.60084553028217,174.79935868191481,153.8053154533242
Q96D09,,,30.257145855238942,42.348638873071927,,,,,,,36.188991532027181
O95182,58.747101373595967,70.188122122891613,127.5573704728012,54.403691306638279,93.068238172711759,,89.835906166480697,64.760131050016071,69.792156256100611,,72.689271253439586
O95183,24.64050638618215,32.157482103029253,32.035649639679761,43.211300442572934,,38.623928355394114,46.408494783866843,60.710788262560577,,55.891547333358382,57.199673226283601
O00461,70.398032558881013,61.300267407698755,54.520022152217088,81.030882594631507,40.352868324674269,36.29510688814635,62.464242146125521,,26.699219903734377,51.399891633120262,69.990441996359095
